number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
89,0.7211022276653217,2026-03-29 19:00:06.967980,2026-03-29 19:00:07.425207,0 days 00:00:00.457227,0.9933073203160423,0.05285494008027239,3,268,0.7597135721246366,COMPLETE
90,0.72080405335335,2026-03-29 19:00:07.425474,2026-03-29 19:00:07.845310,0 days 00:00:00.419836,0.9932238528810884,0.05322476922474475,3,267,0.7572174565812086,COMPLETE
91,0.7206241018474167,2026-03-29 19:00:07.845584,2026-03-29 19:00:08.238020,0 days 00:00:00.392436,0.9981331109477889,0.046672073222707645,3,250,0.761962017559445,COMPLETE
92,0.7213236608575845,2026-03-29 19:00:08.238279,2026-03-29 19:00:08.677213,0 days 00:00:00.438934,0.9913148159990388,0.058486867379459365,3,275,0.7704792200432826,COMPLETE
93,0.7203726438155249,2026-03-29 19:00:08.677457,2026-03-29 19:00:09.100934,0 days 00:00:00.423477,0.9923879377617725,0.058064336863483064,3,268,0.7365911044038069,COMPLETE
94,0.7215742299961976,2026-03-29 19:00:09.101188,2026-03-29 19:00:09.548309,0 days 00:00:00.447121,0.9912325551259497,0.06170574228809451,3,274,0.7685448092738922,COMPLETE
95,0.7202591617736384,2026-03-29 19:00:09.548568,2026-03-29 19:00:10.008367,0 days 00:00:00.459799,0.9991518026502659,0.06210728824374886,3,272,0.7874502642091534,COMPLETE
96,0.7206961022029739,2026-03-29 19:00:10.008678,2026-03-29 19:00:10.423496,0 days 00:00:00.414818,0.977170123595919,0.05130662735247821,3,257,0.7690668549116298,COMPLETE
97,0.7146715786250797,2026-03-29 19:00:10.423767,2026-03-29 19:00:11.156626,0 days 00:00:00.732859,0.9876486118220202,0.047129256096639496,6,285,0.7404047692534643,COMPLETE
98,0.7205477557913866,2026-03-29 19:00:11.156890,2026-03-29 19:00:11.623948,0 days 00:00:00.467058,0.9896160619483328,0.03584357410550189,3,276,0.72636038583347,COMPLETE
99,0.7204177798408882,2026-03-29 19:00:11.624261,2026-03-29 19:00:12.039945,0 days 00:00:00.415684,0.9615064725512411,0.04292214664398658,3,252,0.7840862804590653,COMPLETE
